model,state_index,decision_date,cross_all_nine_pairs_advice_disagreement,cross_all_nine_pairs_execution_disagreement,within_exposed_three_pairs_advice_disagreement,within_exposed_three_pairs_execution_disagreement,within_hidden_three_pairs_advice_disagreement,within_hidden_three_pairs_execution_disagreement,cross_minus_mean_within_advice_disagreement,cross_minus_mean_within_execution_disagreement
llama3.3:70b,1083,2024-12-18,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1084,2024-12-19,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1085,2024-12-20,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1086,2024-12-21,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1087,2024-12-22,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1088,2024-12-23,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1089,2024-12-24,1,0,0,0,0,0,1.0,0.0
llama3.3:70b,1090,2024-12-25,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1091,2024-12-26,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1092,2024-12-27,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1093,2024-12-28,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1094,2024-12-29,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1095,2024-12-30,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1096,2024-12-31,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1097,2025-01-01,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1098,2025-01-02,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1099,2025-01-03,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1100,2025-01-04,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1101,2025-01-05,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1102,2025-01-06,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1103,2025-01-07,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1104,2025-01-08,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1105,2025-01-09,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1106,2025-01-10,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1107,2025-01-11,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1108,2025-01-12,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1109,2025-01-13,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1110,2025-01-14,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1111,2025-01-15,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1112,2025-01-16,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1113,2025-01-17,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1114,2025-01-18,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1115,2025-01-19,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1116,2025-01-20,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1117,2025-01-21,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1118,2025-01-22,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1119,2025-01-23,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1120,2025-01-24,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1121,2025-01-25,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1122,2025-01-26,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1123,2025-01-27,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1124,2025-01-28,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1125,2025-01-29,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1126,2025-01-30,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1127,2025-01-31,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1128,2025-02-01,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1129,2025-02-02,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1130,2025-02-03,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1131,2025-02-04,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1132,2025-02-05,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1133,2025-02-06,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1134,2025-02-07,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1135,2025-02-08,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1136,2025-02-09,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1137,2025-02-10,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1138,2025-02-11,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1139,2025-02-12,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1140,2025-02-13,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1141,2025-02-14,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1142,2025-02-15,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1143,2025-02-16,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1144,2025-02-17,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1145,2025-02-18,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1146,2025-02-19,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1147,2025-02-20,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1148,2025-02-21,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1149,2025-02-22,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1150,2025-02-23,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1151,2025-02-24,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1152,2025-02-25,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1153,2025-02-26,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1154,2025-02-27,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1155,2025-02-28,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1156,2025-03-01,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1157,2025-03-02,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1158,2025-03-03,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1159,2025-03-04,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1160,2025-03-05,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1161,2025-03-06,0.3333333333333333,0,0,0,0.6666666666666666,0,0.0,0.0
llama3.3:70b,1162,2025-03-07,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1163,2025-03-08,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1164,2025-03-09,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1165,2025-03-10,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1166,2025-03-11,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1167,2025-03-12,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1168,2025-03-13,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1169,2025-03-14,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1170,2025-03-15,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1171,2025-03-16,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1172,2025-03-17,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1173,2025-03-18,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1174,2025-03-19,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1175,2025-03-20,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1176,2025-03-21,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1177,2025-03-22,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1178,2025-03-23,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1179,2025-03-24,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1180,2025-03-25,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1181,2025-03-26,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1182,2025-03-27,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1183,2025-03-28,1,0,0,0,0,0,1.0,0.0
llama3.3:70b,1184,2025-03-29,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1185,2025-03-30,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1186,2025-03-31,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1187,2025-04-01,1,0,0,0,0,0,1.0,0.0
llama3.3:70b,1188,2025-04-02,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1189,2025-04-03,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1190,2025-04-04,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1191,2025-04-05,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1192,2025-04-06,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1193,2025-04-07,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1194,2025-04-08,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1195,2025-04-09,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1196,2025-04-10,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1197,2025-04-11,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1198,2025-04-12,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1199,2025-04-13,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1200,2025-04-14,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1201,2025-04-15,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1202,2025-04-16,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1203,2025-04-17,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1204,2025-04-18,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1205,2025-04-19,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1206,2025-04-20,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1207,2025-04-21,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1208,2025-04-22,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1209,2025-04-23,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1210,2025-04-24,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1211,2025-04-25,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1212,2025-04-26,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1213,2025-04-27,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1214,2025-04-28,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1215,2025-04-29,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1216,2025-04-30,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1217,2025-05-01,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1218,2025-05-02,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1219,2025-05-03,1,1,0,0,0,0,1.0,1.0
llama3.3:70b,1220,2025-05-04,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1221,2025-05-05,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1222,2025-05-06,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1223,2025-05-07,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1224,2025-05-08,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1225,2025-05-09,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1226,2025-05-10,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1227,2025-05-11,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1228,2025-05-12,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1229,2025-05-13,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1230,2025-05-14,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1231,2025-05-15,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1232,2025-05-16,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1233,2025-05-17,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1234,2025-05-18,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1235,2025-05-19,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1236,2025-05-20,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1237,2025-05-21,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1238,2025-05-22,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1239,2025-05-23,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1240,2025-05-24,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1241,2025-05-25,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1242,2025-05-26,0,0,0,0,0,0,0.0,0.0
llama3.3:70b,1243,2025-05-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,0,2021-12-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1,2022-01-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,2,2022-01-02,0.3333333333333333,0,0,0,0.6666666666666666,0,0.0,0.0
qwen3:8b,3,2022-01-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,4,2022-01-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,5,2022-01-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,6,2022-01-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,7,2022-01-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,8,2022-01-08,0.3333333333333333,0,0,0,0.6666666666666666,0,0.0,0.0
qwen3:8b,9,2022-01-09,1,0,0,0,0,0,1.0,0.0
qwen3:8b,10,2022-01-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,11,2022-01-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,12,2022-01-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,13,2022-01-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,14,2022-01-14,1,0,0,0,0,0,1.0,0.0
qwen3:8b,15,2022-01-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,16,2022-01-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,17,2022-01-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,18,2022-01-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,19,2022-01-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,20,2022-01-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,21,2022-01-21,1,0,0,0,0,0,1.0,0.0
qwen3:8b,22,2022-01-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,23,2022-01-23,0.6666666666666666,0,0.6666666666666666,0,0,0,0.3333333333333333,0.0
qwen3:8b,24,2022-01-24,1,0,0,0,0,0,1.0,0.0
qwen3:8b,25,2022-01-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,26,2022-01-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,27,2022-01-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,28,2022-01-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,29,2022-01-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,30,2022-01-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,31,2022-01-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,32,2022-02-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,33,2022-02-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,34,2022-02-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,35,2022-02-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,36,2022-02-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,37,2022-02-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,38,2022-02-07,0.3333333333333333,0,0.6666666666666666,0,0,0,0.0,0.0
qwen3:8b,39,2022-02-08,1,0,0,0,0,0,1.0,0.0
qwen3:8b,40,2022-02-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,41,2022-02-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,42,2022-02-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,43,2022-02-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,44,2022-02-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,45,2022-02-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,46,2022-02-15,0.6666666666666666,0,0.6666666666666666,0,0,0,0.3333333333333333,0.0
qwen3:8b,47,2022-02-16,0.6666666666666666,0,0.6666666666666666,0,0,0,0.3333333333333333,0.0
qwen3:8b,48,2022-02-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,49,2022-02-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,50,2022-02-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,51,2022-02-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,52,2022-02-21,1,0,0,0,0,0,1.0,0.0
qwen3:8b,53,2022-02-22,1,0,0,0,0,0,1.0,0.0
qwen3:8b,54,2022-02-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,55,2022-02-24,1,0,0,0,0,0,1.0,0.0
qwen3:8b,56,2022-02-25,1,0,0,0,0,0,1.0,0.0
qwen3:8b,57,2022-02-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,58,2022-02-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,59,2022-02-28,0.6666666666666666,0,0.6666666666666666,0,0,0,0.3333333333333333,0.0
qwen3:8b,60,2022-03-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,61,2022-03-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,62,2022-03-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,63,2022-03-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,64,2022-03-05,0.3333333333333333,0,0.6666666666666666,0,0,0,0.0,0.0
qwen3:8b,65,2022-03-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,66,2022-03-07,1,0,0,0,0,0,1.0,0.0
qwen3:8b,67,2022-03-08,0.6666666666666666,0,0,0,0.6666666666666666,0,0.3333333333333333,0.0
qwen3:8b,68,2022-03-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,69,2022-03-10,1,0,0,0,0,0,1.0,0.0
qwen3:8b,70,2022-03-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,71,2022-03-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,72,2022-03-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,73,2022-03-14,1,0,0,0,0,0,1.0,0.0
qwen3:8b,74,2022-03-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,75,2022-03-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,76,2022-03-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,77,2022-03-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,78,2022-03-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,79,2022-03-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,80,2022-03-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,81,2022-03-22,1,0,0,0,0,0,1.0,0.0
qwen3:8b,82,2022-03-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,83,2022-03-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,84,2022-03-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,85,2022-03-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,86,2022-03-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,87,2022-03-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,88,2022-03-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,89,2022-03-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,90,2022-03-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,91,2022-04-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,92,2022-04-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,93,2022-04-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,94,2022-04-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,95,2022-04-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,96,2022-04-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,97,2022-04-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,98,2022-04-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,99,2022-04-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,100,2022-04-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,101,2022-04-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,102,2022-04-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,103,2022-04-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,104,2022-04-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,105,2022-04-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,106,2022-04-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,107,2022-04-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,108,2022-04-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,109,2022-04-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,110,2022-04-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,111,2022-04-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,112,2022-04-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,113,2022-04-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,114,2022-04-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,115,2022-04-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,116,2022-04-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,117,2022-04-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,118,2022-04-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,119,2022-04-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,120,2022-04-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,121,2022-05-01,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0,0.0,0.0
qwen3:8b,122,2022-05-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,123,2022-05-03,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.2222222222222222,-0.2222222222222222
qwen3:8b,124,2022-05-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,125,2022-05-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,126,2022-05-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,127,2022-05-07,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.2222222222222222,-0.2222222222222222
qwen3:8b,128,2022-05-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,129,2022-05-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,130,2022-05-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,131,2022-05-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,132,2022-05-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,133,2022-05-13,1,1,0,0,0,0,1.0,1.0
qwen3:8b,134,2022-05-14,1,1,0,0,0,0,1.0,1.0
qwen3:8b,135,2022-05-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,136,2022-05-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,137,2022-05-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,138,2022-05-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,139,2022-05-19,0.6666666666666666,0.6666666666666666,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
qwen3:8b,140,2022-05-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,141,2022-05-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,142,2022-05-22,1,1,0,0,0,0,1.0,1.0
qwen3:8b,143,2022-05-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,144,2022-05-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,145,2022-05-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,146,2022-05-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,147,2022-05-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,148,2022-05-28,1,1,0,0,0,0,1.0,1.0
qwen3:8b,149,2022-05-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,150,2022-05-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,151,2022-05-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,152,2022-06-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,153,2022-06-02,1,1,0,0,0,0,1.0,1.0
qwen3:8b,154,2022-06-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,155,2022-06-04,1,1,0,0,0,0,1.0,1.0
qwen3:8b,156,2022-06-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,157,2022-06-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,158,2022-06-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,159,2022-06-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,160,2022-06-09,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.3333333333333333
qwen3:8b,161,2022-06-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,162,2022-06-11,1,1,0,0,0,0,1.0,1.0
qwen3:8b,163,2022-06-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,164,2022-06-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,165,2022-06-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,166,2022-06-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,167,2022-06-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,168,2022-06-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,169,2022-06-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,170,2022-06-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,171,2022-06-20,1,0,0,0,0,0,1.0,0.0
qwen3:8b,172,2022-06-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,173,2022-06-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,174,2022-06-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,175,2022-06-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,176,2022-06-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,177,2022-06-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,178,2022-06-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,179,2022-06-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,180,2022-06-29,1,0,0,0,0,0,1.0,0.0
qwen3:8b,181,2022-06-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,182,2022-07-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,183,2022-07-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,184,2022-07-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,185,2022-07-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,186,2022-07-05,0.6666666666666666,0,0.6666666666666666,0,0,0,0.3333333333333333,0.0
qwen3:8b,187,2022-07-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,188,2022-07-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,189,2022-07-08,1,0,0,0,0,0,1.0,0.0
qwen3:8b,190,2022-07-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,191,2022-07-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,192,2022-07-11,0,0,0,0,0,0,0.0,0.0
