index,decision_date,return_date,hard_regime,asset_simple_return,memory_net_return,memory_exposure,memory_turnover,memory_beta,memory_pretrade_exposure,memory_desired_exposure,memory_cited_memory_count,memory_retrieved_memory_count,memory_memory_total_before,memory_action,memory_core_desired_exposure,memory_retrieved_ids,memory_cited_ids,memory_reason_codes,memory_reason_mentions_memory,memory_net_log_return,memory_journal_member,memory_request_sha256,no_memory_net_return,no_memory_exposure,no_memory_turnover,no_memory_beta,no_memory_pretrade_exposure,no_memory_desired_exposure,no_memory_cited_memory_count,no_memory_retrieved_memory_count,no_memory_memory_total_before,no_memory_action,no_memory_core_desired_exposure,no_memory_retrieved_ids,no_memory_cited_ids,no_memory_reason_codes,no_memory_reason_mentions_memory,no_memory_net_log_return,no_memory_journal_member,no_memory_request_sha256,nonmemory_request_equal,action_different,paired_desired_exposure,paired_final_exposure,desired_different,final_different,paired_net_return,paired_net_log_return,paired_gross_log_return,paired_fee_log_return,share_of_total_signed_net_log_gap_pct
1465,2025-01-05,2025-01-06,bull,0.0396653912597855,0.017849098472940028,0.45,0.00032184914111993423,0.05,0.45032184914111995,0.4283231722482104,0,5,1465,ABSTAIN,0.4283231722482104,"[""episode-001464"", ""episode-001465"", ""episode-001102"", ""episode-001101"", ""episode-001100""]",[],"[""INSUFFICIENT_EVIDENCE""]",False,0.017691673813514625,20260909T013716356200839Z/calls/001466-memory.json,a9306f84521b61ec9708e8251d5ff4e67ee992051ba78ceb3a2e172eab6af34d,0.017849098472940028,0.45,0.00032184914111993423,0.05,0.45032184914111995,0.4283231722482104,0,0,1465,ABSTAIN,0.4283231722482104,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,0.017691673813514625,20260909T013716356200839Z/calls/001466-no_memory.json,db4c2028101436500dd251bc12c36e98845857d67804eea5deb35e3a68b50b19,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1466,2025-01-06,2025-01-07,bull,-0.0520192432764425,-0.02341807872342172,0.45,0.009645026155520597,0.05,0.4596450261555206,0.4568985520596136,0,5,1466,BTC,0.4283142653259091,"[""episode-000780"", ""episode-001103"", ""episode-001100"", ""episode-001105"", ""episode-000836""]",[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,-0.023696639427851347,20260909T013716356200839Z/calls/001467-memory.json,cfedac6da4c0e0928547ccfaded399654cbb4d753cbc4b9c3cdbf89c2b92bd40,-0.02341807872342172,0.45,0.009645026155520597,0.05,0.4596450261555206,0.4568985520596136,0,0,1466,BTC,0.4283142653259091,[],[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,-0.023696639427851347,20260909T013716356200839Z/calls/001467-no_memory.json,97e3e663a062598b3ab5948b5456adef9d5bffc9b096d3a5e2519e66fc28923c,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1467,2025-01-07,2025-01-08,bull,-0.0192221587169271,-0.008663040754539053,0.45,0.013183367675562607,0.05,0.4368166323244374,0.4285734411839552,0,5,1467,ABSTAIN,0.4285734411839552,"[""episode-001134"", ""episode-001459"", ""episode-000847"", ""episode-000854"", ""episode-000098""]",[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.00870078302540876,20260909T013716356200839Z/calls/001468-memory.json,623e49bb7fabc983ac5a7671f63ae6ef71d029318deae7759fe8a8ec5be9acf2,-0.008663040754539053,0.45,0.013183367675562607,0.05,0.4368166323244374,0.4285734411839552,0,0,1467,ABSTAIN,0.4285734411839552,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.00870078302540876,20260909T013716356200839Z/calls/001468-no_memory.json,48201460e00813299763d3880f61e65a08676e3d3a62634a8a2eaa77a2747343,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1468,2025-01-08,2025-01-09,bull,-0.0265792612757793,-0.01196540917036737,0.45,0.004798995455991051,0.05,0.44520100454400896,0.4287796336825732,0,5,1468,ABSTAIN,0.4287796336825732,"[""episode-001209"", ""episode-000855"", ""episode-000791"", ""episode-000857"", ""episode-001460""]",[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.012037570885972003,20260909T013716356200839Z/calls/001469-memory.json,9084505d0270cdad6e48b35ff5d312d66946c4697a76b38712770584fa3f9db4,-0.01196540917036737,0.45,0.004798995455991051,0.05,0.44520100454400896,0.4287796336825732,0,0,1468,ABSTAIN,0.4287796336825732,[],[],"[""HIGH_VOLATILITY"", ""INSUFFICIENT_EVIDENCE""]",False,-0.012037570885972003,20260909T013716356200839Z/calls/001469-no_memory.json,c93c24eda7689fe95d18c9048148cc8bd9caf1a7fc67df50d134512091b32150,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1469,2025-01-09,2025-01-10,mix,0.0236038979984829,0.010615025378358567,0.45,0.006658001306085404,0.05,0.4433419986939146,0.4291085223758589,0,5,1469,ABSTAIN,0.4291085223758589,"[""episode-000845"", ""episode-000790"", ""episode-001369"", ""episode-000858"", ""episode-000852""]",[],"[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,0.010559081545038524,20260909T013716356200839Z/calls/001470-memory.json,3bf1689d7c67192ce1f83d886d2c88d8c0e1bf69465b8509c69b39d347376bb2,0.010615025378358567,0.45,0.006658001306085404,0.05,0.4433419986939146,0.4291085223758589,0,0,1469,ABSTAIN,0.4291085223758589,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,0.010559081545038524,20260909T013716356200839Z/calls/001470-no_memory.json,33db63f46439d48473cff0b2b31ae36556876428d6781672f0c2f51b215ea63a,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1470,2025-01-10,2025-01-11,mix,-0.0011834369500476,-0.0005383241141154738,0.45,0.005780565014485595,0.05,0.4557805650144856,0.4290255764565757,0,5,1470,ABSTAIN,0.4290255764565757,"[""episode-001115"", ""episode-001396"", ""episode-000858"", ""episode-001132"", ""episode-001395""]",[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.0005384690625632237,20260909T013716356200839Z/calls/001471-memory.json,85679a16ef113c38b9740f39a84bd11651d137eebd179b67ea6ecb656b68eed7,-0.0005383241141154738,0.45,0.005780565014485595,0.05,0.4557805650144856,0.4290255764565757,0,0,1470,ABSTAIN,0.4290255764565757,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.0005384690625632237,20260909T013716356200839Z/calls/001471-no_memory.json,0206562b3ba2ffaef83dc2902f6d5e596f322e7bc8c6f945b15aae1b41271134,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1471,2025-01-11,2025-01-12,mix,-0.000741977761806,-0.00033418295167542134,0.45,0.00029305671150015034,0.05,0.44970694328849986,0.4289235876954987,0,5,1471,ABSTAIN,0.4289235876954987,"[""episode-000792"", ""episode-000787"", ""episode-001471"", ""episode-000846"", ""episode-000775""]",[],"[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,-0.0003342388032414573,20260909T013716356200839Z/calls/001472-memory.json,17183b275ffe540013355900ba1119b75c6679e1da1657e9a63ebd47105525cd,-0.00033418295167542134,0.45,0.00029305671150015034,0.05,0.44970694328849986,0.4289235876954987,0,0,1471,ABSTAIN,0.4289235876954987,[],[],"[""HIGH_VOLATILITY"", ""INSUFFICIENT_EVIDENCE""]",False,-0.0003342388032414573,20260909T013716356200839Z/calls/001472-no_memory.json,d3db185f4fe4ca00ab0bf88bdb284bebd90c39ae93a3c1685f6fb52404d827ba,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1472,2025-01-12,2025-01-13,mix,-6.029079200942089e-05,-2.7314552252133417e-05,0.45,0.0001837008319164335,0.05,0.4498162991680836,0.4290781251394735,0,5,1472,ABSTAIN,0.4290781251394735,"[""episode-001115"", ""episode-001132"", ""episode-001471"", ""episode-000858"", ""episode-001395""]",[],"[""INSUFFICIENT_EVIDENCE""]",False,-2.7314925301308915e-05,20260909T013716356200839Z/calls/001473-memory.json,331bcbc3d0de81d716f9007475bf539838a4dc9296c5228a78b1e722d8dc4a3d,-2.7314552252133417e-05,0.45,0.0001837008319164335,0.05,0.4498162991680836,0.4290781251394735,0,0,1472,ABSTAIN,0.4290781251394735,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-2.7314925301308915e-05,20260909T013716356200839Z/calls/001473-no_memory.json,41126ff4f1b61781ffe39d1f9f05aef63e4dde26e18daff707e3c1697fcf117a,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1473,2025-01-13,2025-01-14,bull,0.0212194071894229,0.009548718170374837,0.45,1.4922375879189431e-05,0.05,0.4499850776241208,0.4288082074068796,0,5,1473,ABSTAIN,0.4288082074068796,"[""episode-000857"", ""episode-000843"", ""episode-000320"", ""episode-000791"", ""episode-001112""]",[],"[""INSUFFICIENT_EVIDENCE""]",False,0.009503417309487611,20260909T013716356200839Z/calls/001474-memory.json,6772c86bf407f8879841f904b359a43a9d163f80c25c4d663e200768db6b454c,0.009548718170374837,0.45,1.4922375879189431e-05,0.05,0.4499850776241208,0.4288082074068796,0,0,1473,ABSTAIN,0.4288082074068796,[],[],"[""HIGH_VOLATILITY"", ""INSUFFICIENT_EVIDENCE""]",False,0.009503417309487611,20260909T013716356200839Z/calls/001474-no_memory.json,938815f5b0c4dbc6e517d2c6c7cacf221565c0f5afc93b5184752ad3f1e43676,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1474,2025-01-14,2025-01-15,bull,0.0409945505639508,0.018442249657712573,0.45,0.005202129532223765,0.05,0.4552021295322238,0.4287614717953599,0,5,1474,ABSTAIN,0.4287614717953599,"[""episode-001207"", ""episode-001460"", ""episode-000844"", ""episode-001469"", ""episode-000789""]",[],"[""INSUFFICIENT_EVIDENCE""]",False,0.018274253710142213,20260909T013716356200839Z/calls/001475-memory.json,a712e90e0fad575dfe3246d1c6e974ecb7c67a2be0515279004bf433a69b1be4,0.018442249657712573,0.45,0.005202129532223765,0.05,0.4552021295322238,0.4287614717953599,0,0,1474,ABSTAIN,0.4287614717953599,[],[],"[""HIGH_VOLATILITY"", ""INSUFFICIENT_EVIDENCE""]",False,0.018274253710142213,20260909T013716356200839Z/calls/001475-no_memory.json,4c97d9100eb06f16807903d44ebfd76bc7fcab138211524d5cf129181c042497,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1475,2025-01-15,2025-01-16,bull,-0.0049283680166527,-0.002227705883261155,0.45,0.009962369968836982,0.05,0.459962369968837,0.4284951641735809,0,5,1475,ABSTAIN,0.4284951641735809,"[""episode-001468"", ""episode-000856"", ""episode-001134"", ""episode-001459"", ""episode-001195""]",[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.002230190911305991,20260909T013716356200839Z/calls/001476-memory.json,b4fca645854e10f0293c94f37a6b1d0db2f46913cdc130942b1bac8962bf14b3,-0.002227705883261155,0.45,0.009962369968836982,0.05,0.459962369968837,0.4284951641735809,0,0,1475,ABSTAIN,0.4284951641735809,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.002230190911305991,20260909T013716356200839Z/calls/001476-no_memory.json,771cc0ce7ff19834fed9de1e92b7d622c1a3dfddaf3b6045e4a7c20304781967,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1476,2025-01-16,2025-01-17,bull,0.0408021639026243,0.018359728827953115,0.45,0.0012224822632407317,0.05,0.4487775177367593,0.4286420210203694,0,5,1476,ABSTAIN,0.4286420210203694,"[""episode-000851"", ""episode-001208"", ""episode-000101"", ""episode-001468"", ""episode-001389""]",[],"[""INSUFFICIENT_EVIDENCE""]",False,0.01819322390883972,20260909T013716356200839Z/calls/001477-memory.json,73e9c6cd89b55a9ec471c0b16fbfba4013688825baf031056feb5eec117f1b0a,0.018359728827953115,0.45,0.0012224822632407317,0.05,0.4487775177367593,0.4286420210203694,0,0,1476,ABSTAIN,0.4286420210203694,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,0.01819322390883972,20260909T013716356200839Z/calls/001477-no_memory.json,9207e4b3aa5e5a73e1ec3feb55662bcd0a0fb2ef59e815cdee1c0ac45d63d4c0,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1477,2025-01-17,2025-01-18,bull,0.0043426087741833,0.0019442381101857364,0.45,0.009916459709420622,0.05,0.45991645970942063,0.45695781156692233,0,5,1477,BTC,0.4283766437546551,"[""episode-000848"", ""episode-000777"", ""episode-001025"", ""episode-001385"", ""episode-000104""]",[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,0.0019423505254846066,20260909T013716356200839Z/calls/001478-memory.json,54874079dec5643fab8ea775352c935194cdd735d277b487fd4206ef70eeaa26,0.0019442381101857364,0.45,0.009916459709420622,0.05,0.45991645970942063,0.45695781156692233,0,0,1477,BTC,0.4283766437546551,[],[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,0.0019423505254846066,20260909T013716356200839Z/calls/001478-no_memory.json,09eb26a19527761e3abf6fbdc84af43f85e916b1e66afe9f79591a5a89adfffb,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1478,2025-01-18,2025-01-19,bull,-0.0307776488493536,-0.013850999824814525,0.45,0.001072699430329227,0.05,0.45107269943032924,0.4569188370484457,0,5,1478,BTC,0.4283356179457324,"[""episode-000782"", ""episode-000780"", ""episode-001136"", ""episode-000105"", ""episode-001467""]",[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,-0.01394782000000927,20260909T013716356200839Z/calls/001479-memory.json,ad36c89bc1a68ac581a0e3a31b0ab122ced1527b2326b95472214b3909956161,-0.013850999824814525,0.45,0.001072699430329227,0.05,0.45107269943032924,0.4569188370484457,0,0,1478,BTC,0.4283356179457324,[],[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,-0.01394782000000927,20260909T013716356200839Z/calls/001479-no_memory.json,df2b16615b90d5e79bbcb03390d05220e4976c79f7fecc967191e35a6ace604a,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1479,2025-01-19,2025-01-20,bull,0.0086676306140476,0.003892679196318083,0.45,0.007724451292459966,0.05,0.44227554870754004,0.4287152130148678,0,5,1479,ABSTAIN,0.4287152130148678,"[""episode-000776"", ""episode-001206"", ""episode-000847"", ""episode-000317"", ""episode-000911""]",[],"[""INSUFFICIENT_EVIDENCE""]",False,0.0038851223252900214,20260909T013716356200839Z/calls/001480-memory.json,1a29199b16eb98741a3195de7d707c709e93244b6d745fbb8afe9b603842d14e,0.003892679196318083,0.45,0.007724451292459966,0.05,0.44227554870754004,0.4287152130148678,0,0,1479,ABSTAIN,0.4287152130148678,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,0.0038851223252900214,20260909T013716356200839Z/calls/001480-no_memory.json,a326c1be76ae6390d4902bfcca743ab562bebaccf976043caa0ca5ae2b44ec6b,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1480,2025-01-20,2025-01-21,bull,0.0387435333671892,0.017432415855469285,0.45,0.0021369037255091206,0.05,0.45213690372550913,0.4572215247965028,0,5,1480,BTC,0.4286542366278977,"[""episode-001389"", ""episode-000318"", ""episode-001477"", ""episode-001208"", ""episode-000101""]",[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,0.017282214364923422,20260909T013716356200839Z/calls/001481-memory.json,6e33cb7245965fa5acd162a78cf1c3ae341178400747da7f9d2cf63f876ab8f0,0.017432415855469285,0.45,0.0021369037255091206,0.05,0.45213690372550913,0.4572215247965028,0,0,1480,BTC,0.4286542366278977,[],[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,0.017282214364923422,20260909T013716356200839Z/calls/001481-no_memory.json,f312bf9c6e96d5fdc9a69153fc4aea6e92ca07472d83dcc50419e7572499676b,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1481,2025-01-21,2025-01-22,bull,-0.0232899888090492,-0.010489820897039648,0.45,0.009424708578303576,0.05,0.4594247085783036,0.4569139185510396,2,5,1481,BTC,0.4283304405800417,"[""episode-000777"", ""episode-001406"", ""episode-000104"", ""episode-001478"", ""episode-000779""]","[""episode-000777"", ""episode-001406""]","[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,-0.010545226874732505,20260909T013716356200839Z/calls/001482-memory.json,1643975fba17e9187cde8b433b64cf66bf89e71140b536ab9d2b7bda09264d74,-0.010489820897039648,0.45,0.009424708578303576,0.05,0.4594247085783036,0.4569139185510396,0,0,1481,BTC,0.4283304405800417,[],[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,-0.010545226874732505,20260909T013716356200839Z/calls/001482-no_memory.json,e5a9509a134bbcd0b3f936049dabbf43105242716d91cdb1241f21802b7d632b,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1482,2025-01-22,2025-01-23,bull,0.0021922210391494,0.000980668396423301,0.45,0.005825324514477759,0.05,0.44417467548552225,0.456933189910183,0,5,1482,BTC,0.4283507262212453,"[""episode-000914"", ""episode-000106"", ""episode-000916"", ""episode-000314"", ""episode-000913""]",[],"[""HIGH_VOLATILITY""]",False,0.0009801878553134212,20260909T013716356200839Z/calls/001483-memory.json,df9654bc6b0ba1770305b26b4123e0e465c30f0a0c5ddcf879910e0f7cc73b1b,0.000980668396423301,0.45,0.005825324514477759,0.05,0.44417467548552225,0.456933189910183,0,0,1482,BTC,0.4283507262212453,[],[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,0.0009801878553134212,20260909T013716356200839Z/calls/001483-no_memory.json,693934d11f13c88e2d629c6328edc04806a5b8d989dc5f39ecfd72e32b583eaa,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1483,2025-01-23,2025-01-24,bull,0.0091442671257726,0.004114375936161485,0.45,0.0005420399850328272,0.05,0.45054203998503284,0.4569370869749342,1,5,1483,BTC,0.4283548283946676,"[""episode-001483"", ""episode-000106"", ""episode-001102"", ""episode-000914"", ""episode-001463""]","[""episode-001483""]","[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,0.004105935036258879,20260909T013716356200839Z/calls/001484-memory.json,d9004010e448a1bd7ce8d3259b83d724787153a0f8be45aa80e6455fb751f557,0.004114375936161485,0.45,0.0005420399850328272,0.05,0.45054203998503284,0.4569370869749342,0,0,1483,BTC,0.4283548283946676,[],[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,0.004105935036258879,20260909T013716356200839Z/calls/001484-no_memory.json,dc71e91200d812b7a833cff491df062b9d11b2ca89b6443f8634740eee1d5e47,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1484,2025-01-24,2025-01-25,bull,-0.0011386360970531,-0.00051463902015636,0.45,0.002253931365906847,0.05,0.45225393136590686,0.4569152637479998,2,5,1484,BTC,0.4283318565768419,"[""episode-001098"", ""episode-000838"", ""episode-000917"", ""episode-001104"", ""episode-001483""]","[""episode-001098"", ""episode-000917""]","[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,-0.0005147714922690556,20260909T013716356200839Z/calls/001485-memory.json,cf18bcfa7633e82a2ac24883765d22867604bafbb4828bc820babad1eae14711,-0.00051463902015636,0.45,0.002253931365906847,0.05,0.45225393136590686,0.4569152637479998,0,0,1484,BTC,0.4283318565768419,[],[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,-0.0005147714922690556,20260909T013716356200839Z/calls/001485-no_memory.json,33df18b1aab8b385dddf28ece77fb80b84b123e70cba651188df254f845fc293,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1485,2025-01-25,2025-01-26,bull,-0.0200977822840496,-0.009044281434708257,0.45,0.00028195690485999236,0.05,0.44971804309514,0.45690314338155824,0,5,1485,BTC,0.4283190982963771,"[""episode-000838"", ""episode-000837"", ""episode-001060"", ""episode-001061"", ""episode-000915""]",[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,-0.009085429237481452,20260909T013716356200839Z/calls/001486-memory.json,7aa658c21bc12f1810e0110496d42a13b9f069ef39806e5c64aa41f7b8d544af,-0.009044281434708257,0.45,0.00028195690485999236,0.05,0.44971804309514,0.45690314338155824,0,0,1485,BTC,0.4283190982963771,[],[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,-0.009085429237481452,20260909T013716356200839Z/calls/001486-no_memory.json,d0af491f2901c4107909329cd0456255b4c0f7a35d74783dae76ccc178cb729f,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1486,2025-01-26,2025-01-27,bull,-0.0053206518456163,-0.0023993009105095497,0.45,0.005019598373168066,0.05,0.44498040162683195,0.45692631791646654,3,5,1486,BTC,0.428343492543649,"[""episode-001483"", ""episode-001485"", ""episode-001484"", ""episode-000917"", ""episode-000914""]","[""episode-001483"", ""episode-001484"", ""episode-001485""]","[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,-0.002402183845214227,20260909T013716356200839Z/calls/001487-memory.json,349a03a38988e03c3933732d505f7faa14c2dfc584d8a9255f7ec296ea5e3993,-0.0023993009105095497,0.45,0.005019598373168066,0.05,0.44498040162683195,0.45692631791646654,0,0,1486,BTC,0.428343492543649,[],[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,-0.002402183845214227,20260909T013716356200839Z/calls/001487-no_memory.json,8573535183ad311840afb7f712681d702390bbdaede3a5b9856aaaf94baa0d78,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1487,2025-01-27,2025-01-28,bull,-0.0072718937974388,-0.003273667911122269,0.45,0.0013200218513047535,0.05,0.44867997814869526,0.45696777988315834,1,5,1487,BTC,0.4283871367191141,"[""episode-000783"", ""episode-000918"", ""episode-000107"", ""episode-000926"", ""episode-001483""]","[""episode-001483""]","[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,-0.0032790380852324393,20260909T013716356200839Z/calls/001488-memory.json,06ddee9fe3696c9caf6c09ca773f8ed9436fdbffad4cc189d18434eae9b28f7f,-0.003273667911122269,0.45,0.0013200218513047535,0.05,0.44867997814869526,0.45696777988315834,0,0,1487,BTC,0.4283871367191141,[],[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,-0.0032790380852324393,20260909T013716356200839Z/calls/001488-no_memory.json,0b5c2ac7c635f0d7f9e63416b3a151c65858487d4d7ebc088ee02dd490296a3f,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1488,2025-01-28,2025-01-29,bull,0.023411113840944,0.010533176502735886,0.45,0.0018057026097897388,0.05,0.4481942973902103,0.45698852922157907,0,5,1488,BTC,0.428408978127978,"[""episode-001488"", ""episode-000783"", ""episode-000918"", ""episode-000840"", ""episode-000107""]",[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,0.010478089091747621,20260909T013716356200839Z/calls/001489-memory.json,9c565486c81c63498d719c355826e0a276b7db1c61ec127ff877ac56ab4f185a,0.010533176502735886,0.45,0.0018057026097897388,0.05,0.4481942973902103,0.45698852922157907,0,0,1488,BTC,0.428408978127978,[],[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,0.010478089091747621,20260909T013716356200839Z/calls/001489-no_memory.json,8bc8c32ebce88faad5a4fc6f8eb9d94ef4fca2d6ccc1791c78ec1a759baf3049,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1489,2025-01-29,2025-01-30,bull,0.009688397832668,0.004354020181789542,0.45,0.005733844615565031,0.05,0.45573384461556504,0.45693000002559514,2,5,1489,BTC,0.4283473684479949,"[""episode-001487"", ""episode-000913"", ""episode-001483"", ""episode-000916"", ""episode-000917""]","[""episode-000913"", ""episode-001487""]","[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,0.004344568860150243,20260909T013716356200839Z/calls/001490-memory.json,c624d902b85f9ef2f00d0d08519e8d1b79cd337d20be8c9525adca5d3c2a728b,0.004354020181789542,0.45,0.005733844615565031,0.05,0.45573384461556504,0.45693000002559514,0,0,1489,BTC,0.4283473684479949,[],[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,0.004344568860150243,20260909T013716356200839Z/calls/001490-no_memory.json,b12552c2de74905c744cd32fa086550876b8226d44db641c9bbf2025149e1050,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1490,2025-01-30,2025-01-31,bull,-0.0219876650602662,-0.009896813124046222,0.45,0.002387469623598315,0.05,0.4523874696235983,0.4569230544772931,0,5,1490,BTC,0.4283400573445191,"[""episode-001487"", ""episode-001490"", ""episode-000914"", ""episode-000920"", ""episode-001483""]",[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,-0.009946112117353646,20260909T013716356200839Z/calls/001491-memory.json,6d90f4f903a836bb237b52c16d50f250dc4337eb5d7a5f30f412fcfcf0791e3d,-0.009896813124046222,0.45,0.002387469623598315,0.05,0.4523874696235983,0.4569230544772931,0,0,1490,BTC,0.4283400573445191,[],[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,-0.009946112117353646,20260909T013716356200839Z/calls/001491-no_memory.json,edd90a2b3ecc4e0ed97c1daf418d70c159a21ff2e4ce612b8275c07414e93711,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1491,2025-01-31,2025-02-01,bull,-0.0173416048160492,-0.007809175605651197,0.45,0.005496330263417559,0.05,0.44450366973658245,0.4526065455139967,0,5,1491,BTC,0.4237963636989439,"[""episode-000784"", ""episode-000927"", ""episode-000309"", ""episode-001111"", ""episode-000773""]",[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,-0.007839826895956784,20260909T013716356200839Z/calls/001492-memory.json,7e005b97261bdd36dedc16d40f0925ed6a912c5e08c0dc58879dc936854f9580,-0.007809175605651197,0.45,0.005496330263417559,0.05,0.44450366973658245,0.4526065455139967,0,0,1491,BTC,0.4237963636989439,[],[],"[""HIGH_VOLATILITY"", ""BULLISH_ROUTER""]",False,-0.007839826895956784,20260909T013716356200839Z/calls/001492-no_memory.json,8dac6d745ac9ffb8b4ce491f4e2a3fe02b0bfda7e0114e53644a820274a7724b,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
1492,2025-02-01,2025-02-02,mix,-0.0294402273269216,-0.013252370792982249,0.45,0.0043258045689781865,0.05,0.4456741954310218,0.4264254476689718,0,5,1492,ABSTAIN,0.4264254476689718,"[""episode-000842"", ""episode-001109"", ""episode-000774"", ""episode-001303"", ""episode-000929""]",[],"[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,-0.01334096706986748,20260909T013716356200839Z/calls/001493-memory.json,dca753fa4a8c0ef033a01c3b35ee97a65bc81a83c51af5b4d35faef277bc1773,-0.013252370792982249,0.45,0.0043258045689781865,0.05,0.4456741954310218,0.4264254476689718,0,0,1492,ABSTAIN,0.4264254476689718,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.01334096706986748,20260909T013716356200839Z/calls/001493-no_memory.json,62b38a13c155c112433ad01d8128cdaffe4e521393d8335cd8a80fa59c3d8fba,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
