key,repeat,model,state_index,condition,first_condition,order,decision_date,return_date,regime,recorded,valid,model_digest,error,latency_seconds,prompt_tokens,output_tokens,stop_reason,request_sha256,response_record_sha256,transport_outcome_unknown,action,confidence,reason_labels,cited_episode_ids,desired_exposure,executed_exposure
r3-qwen3-coder_30b-s1054-hidden,3,qwen3-coder:30b,1054,hidden,exposed,11432,2024-11-19,2024-11-20,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.0732706766575575,1155,86,stop,7f364620bc6cdc92d310d5e73c025040564b96c7b5b048d3593e8066981ee54f,8e876ff3bc2480ca613adf600b5e8888494eb44be3443f366277c106dca1f0e0,False,BTC,0.9999968487392744,POSITIVE_MOMENTUM|HIGH_VOLATILITY|BULLISH_ROUTER|POSITIVE_MOMENTUM,,0.4668915579385794,0.45
r3-qwen3-coder_30b-s1037-exposed,3,qwen3-coder:30b,1037,exposed,exposed,11433,2024-11-02,2024-11-03,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.6770369559526443,1929,115,stop,b561aa88b0e2eb5bde975b4f2e1a4eacd24eca08c6295d7a61b8a1bbddf256cb,70683dccc6966d29d64d27d0f707ef21a12748ac361f4f589c67aa083213dffb,False,ABSTAIN,0.5347173298961136,MIXED_OR_UNCERTAIN|INSUFFICIENT_EVIDENCE,episode-001253|episode-001367|episode-000909|episode-001397|episode-000930,0.4337617163672931,0.45
r3-qwen3-coder_30b-s1037-hidden,3,qwen3-coder:30b,1037,hidden,exposed,11434,2024-11-02,2024-11-03,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.9566848669201136,1171,79,stop,7e2e6d326a3c791d58abbb37db2b95d58fbc92728a69b46074ab497d23568e46,dc42632dcebc42f1c07180eb0631f6bf01a2f074d2decee2d1c78c265af66eba,False,ABSTAIN,0.5347173298961136,HIGH_VOLATILITY|MIXED_OR_UNCERTAIN|INSUFFICIENT_EVIDENCE,,0.4337617163672931,0.45
r3-qwen3-coder_30b-s1198-exposed,3,qwen3-coder:30b,1198,exposed,exposed,11435,2025-04-12,2025-04-13,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.8887458872050047,1946,128,stop,0a00afe8f52176fcbee95996c280fb1659f7e10a2485d51251a46e9cd88eb4d3,295ae435f7f5b92448de7dcc77553b53dba200c6c79e9af16237fa8dd2accf26,False,ABSTAIN,0.877637886886867,MIXED_OR_UNCERTAIN|INSUFFICIENT_EVIDENCE,episode-001318|episode-000713|episode-000116|episode-000335|episode-000734,0.4162227032743265,0.4
r3-qwen3-coder_30b-s1198-hidden,3,qwen3-coder:30b,1198,hidden,exposed,11436,2025-04-12,2025-04-13,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.6943991016596556,1162,68,stop,a8b07efaefb3eef81490e3a3b7d67603ef5f51aa815d745b5f473a471fef3894,cf867db827c1b24c47d9a45b3dc0600007ecbbd490e77fc509bf77d2e9fa4668,False,BTC,0.877637886886867,DRAWDOWN_RISK|HIGH_VOLATILITY|POSITIVE_MOMENTUM,,0.4454115681106101,0.45
r3-qwen3-coder_30b-s0939-exposed,3,qwen3-coder:30b,939,exposed,exposed,11437,2024-07-27,2024-07-28,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.8467082120478153,1950,123,stop,d6c6ee33050626addfdb5d96e1a91851e46966cde0315d16e1b0fd3bca577059,31ed9918e8a4da6643d746ee5f62a41bc10a4b7b97b0575a50ab5b1b4b35e3a2,False,ABSTAIN,0.809,MIXED_OR_UNCERTAIN|INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,episode-001257|episode-001251|episode-001254|episode-001243|episode-001010,0.447637983149336,0.45
r3-qwen3-coder_30b-s0939-hidden,3,qwen3-coder:30b,939,hidden,exposed,11438,2024-07-27,2024-07-28,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.0887345038354397,1165,75,stop,370a86842b78c4bf105eebb9d300d1b713ed9b0616f4615102629efe81c5c353,1d1a997d9eea6fe9df4bf8cad36cfe8ed78af1313838d53ee3ec39fe8fec7ddb,False,BTC,0.809,POSITIVE_MOMENTUM|MIXED_OR_UNCERTAIN|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4752560839918692,0.5
r3-qwen3-coder_30b-s0298-hidden,3,qwen3-coder:30b,298,hidden,hidden,11439,2022-10-25,2022-10-26,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.8201566860079765,1166,66,stop,277e7a71b514367665fc0014a453ce704c44e68d1c9ee29a4ff0e95a89bd9bad,4a65c44df000b1688650a337f9610a1d4a9e7a7ccb8e97998dff408123c0a74f,False,BTC,0.6763606720839481,POSITIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.47749438251591864,0.5
r3-qwen3-coder_30b-s0298-exposed,3,qwen3-coder:30b,298,exposed,hidden,11440,2022-10-25,2022-10-26,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.760121889412403,1948,116,stop,25e62d5c61540e77b29d4f5b35b96e2fa5aee8a02861634d59555335dda383d8,cb6d7166131bcc63e549702f3e34d854016a14120738302b8ce2b3f29732f3b4,False,ABSTAIN,0.6763606720839481,MIXED_OR_UNCERTAIN|INSUFFICIENT_EVIDENCE,episode-000476|episode-000468|episode-000471|episode-000475|episode-000464,0.4499940868588618,0.45
r3-qwen3-coder_30b-s0946-exposed,3,qwen3-coder:30b,946,exposed,exposed,11441,2024-08-03,2024-08-04,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.330142131075263,1952,145,stop,ea43a4c7a5e1ad630eabe81efd7ab6fb9b20239b2c9e7d31cb2136bdf1bfa947,1d38048abb0c2c6dc6ff1163fb11a6614646e68b55af1ca6d28c88f565157463,False,ABSTAIN,0.9836045989122356,MEMORY_SUPPORT|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN|NEGATIVE_MOMENTUM,episode-001310|episode-000461|episode-001260|episode-000324|episode-000325,0.4425585424242739,0.45
r3-qwen3-coder_30b-s0946-hidden,3,qwen3-coder:30b,946,hidden,exposed,11442,2024-08-03,2024-08-04,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.8411797136068344,1163,70,stop,47182cdf92aea73874bf557256b8854d5df85fb763a8072273034ac46834a2db,58c8b7bb89c5ababfef3560991d3f82c75463fa8602764213be9a8b2b03b0e24,False,BTC,0.9836045989122356,HIGH_VOLATILITY|POSITIVE_MOMENTUM|BEARISH_ROUTER,,0.4704306153030602,0.45
r3-qwen3-coder_30b-s0798-exposed,3,qwen3-coder:30b,798,exposed,exposed,11443,2024-03-08,2024-03-09,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.1325480602681637,1980,140,stop,6653c66d35ccad0fe2090305415f78a42b81e5305da7fc7fded1d9f118274897,6951136c0825dc25a8fba8a4aa51f46bf623b14cf5e70b75b1396b87a6c343d5,False,BTC,0.999999978470393,HIGH_VOLATILITY|BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,episode-001162|episode-001161|episode-000294|episode-001160|episode-000830,0.4752421340617015,0.5
r3-qwen3-coder_30b-s0798-hidden,3,qwen3-coder:30b,798,hidden,exposed,11444,2024-03-08,2024-03-09,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.9787458833307028,1170,83,stop,9513ac10ef62288412d973931b697ac4f8f8899de71d95cfdbbaaf014194311d,bc3f4d749df95997dc15ef0ac53d58588da51c5821baac19e253ee524b847d07,False,BTC,0.999999978470393,HIGH_VOLATILITY|POSITIVE_MOMENTUM|BULLISH_ROUTER|HIGH_VOLATILITY,,0.4752421340617015,0.5
r3-qwen3-coder_30b-s0081-exposed,3,qwen3-coder:30b,81,exposed,exposed,11445,2022-03-22,2022-03-23,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.747743781656027,1923,120,stop,32ae4dded813749f2774e03155bc2a27a624a57fd13b5e5f22b06ab91080438b,fd36d4b18673892af6df42d18ca32550ddc6c728d72f44b74b27b3b0daad949c,False,CASH,0.9502013248647836,HIGH_VOLATILITY|BEARISH_ROUTER|DRAWDOWN_RISK,episode-000443|episode-000445|episode-000274|episode-000428|episode-000425,0.43230888761088454,0.45
r3-qwen3-coder_30b-s0081-hidden,3,qwen3-coder:30b,81,hidden,exposed,11446,2022-03-22,2022-03-23,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.824524575844407,1161,69,stop,8190bfb763026849c4a437cfc04092e66c07d5edc6c5a62e22c7af371994905e,8fc35d2df3eaea9337c43cab60dfe369105450e1afad3c377dd2bfc9319e911a,False,CASH,0.9502013248647836,DRAWDOWN_RISK|HIGH_VOLATILITY|BEARISH_ROUTER,,0.43230888761088454,0.45
r3-qwen3-coder_30b-s0735-exposed,3,qwen3-coder:30b,735,exposed,exposed,11447,2024-01-05,2024-01-06,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.022318361327052,1993,130,stop,18bcdb3615d933be6addfbee5d938a7fa239149c70fe51622a9436daca650e15,0eee5a41aa2934c4cd567ed6fb3c2e8d188cea7ea9d9ed685ef6dee7bbcde14a,False,BTC,0.9944884326487649,HIGH_VOLATILITY|POSITIVE_MOMENTUM|BULLISH_ROUTER|HIGH_VOLATILITY,episode-001099|episode-001062|episode-001058|episode-001065,0.47600095888272953,0.5
r3-qwen3-coder_30b-s0735-hidden,3,qwen3-coder:30b,735,hidden,exposed,11448,2024-01-05,2024-01-06,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.052123252302408,1177,88,stop,ad7e41043a8a57c6bb212589442a33881d15e8f9581c399aa6ae3c25340016aa,380aca2ffe316f8e1ccfab54f5b3e6d9f0654da657d2d73f6cc536405205f5e7,False,BTC,0.9944884326487649,HIGH_VOLATILITY|POSITIVE_MOMENTUM|HIGH_VOLATILITY|POSITIVE_MOMENTUM,,0.47600095888272953,0.5
r3-qwen3-coder_30b-s0038-exposed,3,qwen3-coder:30b,38,exposed,exposed,11449,2022-02-07,2022-02-08,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.9358832743018866,1943,132,stop,22d60dc0dff7bd673d4375a86e374a92ae69eda880c19d519b7849f5fed57f64,7aba1cc35586436365f71139ff5a08a854aeae63d154b6b692bb21b3db360ff2,False,CASH,0.9911210220599268,HIGH_VOLATILITY|DRAWDOWN_RISK|BEARISH_ROUTER,episode-000402|episode-000206|episode-000400|episode-000401|episode-000360,0.43861589613082436,0.45
r3-qwen3-coder_30b-s0038-hidden,3,qwen3-coder:30b,38,hidden,exposed,11450,2022-02-07,2022-02-08,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.781612902879715,1168,69,stop,b795825aa623de4f9cc53525b2319dcc03fcd4f9ed6527cd8ecce1c1acf241fb,8d748f3d66984031f8e8a2ac3fc72893c828f8172da833810ba7e9fd66cd574b,False,CASH,0.9911210220599268,DRAWDOWN_RISK|HIGH_VOLATILITY|BEARISH_ROUTER,,0.43861589613082436,0.45
r3-qwen3-coder_30b-s0355-hidden,3,qwen3-coder:30b,355,hidden,hidden,11451,2022-12-21,2022-12-22,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.5720759704709053,1156,62,stop,293ab539ab0cf47005e96b772a4a5368d91848e6dad49322c44180194603159f,94108302bb337c576c5622fec48d59dacb1ebeb9201edfb443c82ef98e09fc5f,False,CASH,0.7488920966239881,DRAWDOWN_RISK|BEARISH_ROUTER,,0.384928371666189,0.4
r3-qwen3-coder_30b-s0355-exposed,3,qwen3-coder:30b,355,exposed,hidden,11452,2022-12-21,2022-12-22,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.521256498992443,1929,111,stop,e5989772b782d5f59e4a09ff2864643df88d136309379670eeb4669898460c14,119e94ace094c1e564f9fb5fe0932d55c6f73903f852d99ed7a620574465963c,False,CASH,0.7488920966239881,DRAWDOWN_RISK|BEARISH_ROUTER,episode-000717|episode-000656|episode-000710|episode-000718|episode-000657,0.384928371666189,0.4
r3-qwen3-coder_30b-s1128-exposed,3,qwen3-coder:30b,1128,exposed,exposed,11453,2025-02-01,2025-02-02,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.8529351335018873,1941,128,stop,06444ab2e4461355550a0e5b4c65d7919a6c3e04b674b01676911a117bc24d32,10206113925ef131ccd945732fead16f1483913bd4720912fbe0c0d4ff0122e6,False,ABSTAIN,0.5685476162718691,MIXED_OR_UNCERTAIN|INSUFFICIENT_EVIDENCE,episode-000842|episode-001109|episode-000774|episode-001303|episode-000929,0.4264254476689718,0.45
r3-qwen3-coder_30b-s1128-hidden,3,qwen3-coder:30b,1128,hidden,exposed,11454,2025-02-01,2025-02-02,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.870834395289421,1168,73,stop,e981a01f9e8cf653a3e9987d255540708cbb61389efbe65bbf99cfeaa8d5a7aa,3c2def152dc10e531d1719d25bfb1393c0232ad18feebbf1f22c8c7bd13278d8,False,ABSTAIN,0.5685476162718691,HIGH_VOLATILITY|MIXED_OR_UNCERTAIN|INSUFFICIENT_EVIDENCE,,0.4264254476689718,0.45
r3-qwen3-coder_30b-s0950-exposed,3,qwen3-coder:30b,950,exposed,exposed,11455,2024-08-07,2024-08-08,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.5599800124764442,1939,111,stop,4681442abfdad58c4d89f49c466c32b2a43b6040b65730412d52485c6db96e0b,cec27298902a178bf68d0f83218d6ed5af23befdfffcd9d019f9f634b6a7876c,False,CASH,0.6405151255996256,DRAWDOWN_RISK|BEARISH_ROUTER,episode-000481|episode-000267|episode-000490|episode-000467|episode-001285,0.38108528462118496,0.4
r3-qwen3-coder_30b-s0950-hidden,3,qwen3-coder:30b,950,hidden,exposed,11456,2024-08-07,2024-08-08,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.6145476624369621,1166,62,stop,057e7982f52ba19270a50cbef9ca19be00b066f9458a34892335be45556e8597,5b02970d3003658dd1988bb9203b548aa0408e585780c5a0796aa1ba4331385b,False,CASH,0.6405151255996256,DRAWDOWN_RISK|BEARISH_ROUTER,,0.38108528462118496,0.4
r3-qwen3-coder_30b-s0698-exposed,3,qwen3-coder:30b,698,exposed,exposed,11457,2023-11-29,2023-11-30,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.0458356235176325,1944,141,stop,81edd3d7776e6922c5b3b509b499db345ac21319e35443e22b445e29c337bae2,c13b446eb282c21269efec92dc0337d6dbfdad45d9352dbe998b6d14e45d9d86,False,BTC,0.9991459650168356,HIGH_VOLATILITY|POSITIVE_MOMENTUM|BULLISH_ROUTER|HIGH_VOLATILITY,episode-001060|episode-001058|episode-001061|episode-001057|episode-001059,0.4859092882429878,0.5
r3-qwen3-coder_30b-s0698-hidden,3,qwen3-coder:30b,698,hidden,exposed,11458,2023-11-29,2023-11-30,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.0055238772183657,1174,88,stop,cf2413366df80276cd53d0758680d9d64155fba47f9c8c4e084ecd07df047095,60df25b9642b424e204c773919e5111620c79d9c5183ca630fbf14afe1863682,False,BTC,0.9991459650168356,HIGH_VOLATILITY|POSITIVE_MOMENTUM|HIGH_VOLATILITY|POSITIVE_MOMENTUM,,0.4859092882429878,0.5
r3-qwen3-coder_30b-s1233-hidden,3,qwen3-coder:30b,1233,hidden,hidden,11459,2025-05-17,2025-05-18,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.0520340390503407,1167,88,stop,f1e9998277f56c87afe89ac542242e742da27715fa13b893a58404345a2c9d02,0deb87447539dc6e34b8770d8c9d16a411b5fec6851e53db237f3dc1064ada87,False,BTC,0.9923427459654072,HIGH_VOLATILITY|POSITIVE_MOMENTUM|HIGH_VOLATILITY|POSITIVE_MOMENTUM,,0.4514017955800437,0.45
r3-qwen3-coder_30b-s1233-exposed,3,qwen3-coder:30b,1233,exposed,hidden,11460,2025-05-17,2025-05-18,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.0530389565974474,1936,141,stop,df946e4592af001eac5d9bde4b054f8e54be1842aab5bf1a3e5ffa7d344d35d7,cbabb11fcbc9a664ebba7c7d5dd44b27b0bfcc01167126314808b51775a93699,False,BTC,0.9923427459654072,HIGH_VOLATILITY|POSITIVE_MOMENTUM|BULLISH_ROUTER|HIGH_VOLATILITY,episode-001597|episode-000925|episode-001596|episode-001151|episode-001149,0.4514017955800437,0.45
r3-qwen3-coder_30b-s0433-hidden,3,qwen3-coder:30b,433,hidden,hidden,11461,2023-03-09,2023-03-10,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.779192602261901,1156,72,stop,d20f80ee6901ac88e219a7b8e826507754f32b63d9ed1c375b6d5a78391d0f00,01915d5c01d3217e246877354e5d6e73b6c5d66c8cbff94f5d0c132d904ced9c,False,ABSTAIN,0.974791327378036,HIGH_VOLATILITY|NEGATIVE_MOMENTUM|INSUFFICIENT_EVIDENCE,,0.480074548368014,0.5
r3-qwen3-coder_30b-s0433-exposed,3,qwen3-coder:30b,433,exposed,hidden,11462,2023-03-09,2023-03-10,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.070651825517416,1944,136,stop,86f01c510667006e84da1a705db0439ba5db4654b6a7c192243df0584380163e,e36180c8dc7076297ff6052e50e1564db68546522fbdb3651a55c9a1c144c5f2,False,ABSTAIN,0.974791327378036,TRANSITION_RISK|MIXED_OR_UNCERTAIN|MEMORY_SUPPORT,episode-000322|episode-000326|episode-000115|episode-000323|episode-000325,0.480074548368014,0.5
r3-qwen3-coder_30b-s0449-exposed,3,qwen3-coder:30b,449,exposed,exposed,11463,2023-03-25,2023-03-26,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.9001372307538986,1874,134,stop,61fc9fa85ccb7602e4b70112dd5239e9ce2a215367b561d57f03bc4af14b8607,4743e345f7cd5b2dd277768b32ccf44548c52feb0cd46cf7060e366b243a9cb8,False,BTC,0.7027351666924005,HIGH_VOLATILITY|BULLISH_ROUTER|POSITIVE_MOMENTUM,episode-000317|episode-000098|episode-000101|episode-000776|episode-000099,0.49600413310142283,0.5
r3-qwen3-coder_30b-s0449-hidden,3,qwen3-coder:30b,449,hidden,exposed,11464,2023-03-25,2023-03-26,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.7872115429490805,1165,77,stop,e04068559f54393cbf67ca8e7e7cd067222ccd1b3f15805040e9669a1fb2c7d1,90ea1db0da22cfb2f93a8007055c846789fc58fd0cdc83817f57caf7bb2affe8,False,BTC,0.7027351666924005,HIGH_VOLATILITY|POSITIVE_MOMENTUM|BULLISH_ROUTER,,0.49600413310142283,0.5
r3-qwen3-coder_30b-s0938-exposed,3,qwen3-coder:30b,938,exposed,exposed,11465,2024-07-26,2024-07-27,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.0263186395168304,1950,133,stop,a0ac3aa6d5c516e18d66e825644bc01be68e44c71cd99e1a6530147607cd3176,c786b7d8e5fa4cbdb0020debc5cc22e433be20afb0d679361715e561286b3bc1,False,ABSTAIN,0.541469036530654,TRANSITION_RISK|MIXED_OR_UNCERTAIN|MEMORY_SUPPORT,episode-001256|episode-001020|episode-000929|episode-000100|episode-000853,0.4447319388231251,0.45
r3-qwen3-coder_30b-s0938-hidden,3,qwen3-coder:30b,938,hidden,exposed,11466,2024-07-26,2024-07-27,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.230855355039239,1161,85,stop,63211332266245feee670a2cd0ba27dcaeaf986c44440c13b8d675de65f73042,b0d689fdd69b15c7864ff09bf9c7488baea2d82fbb5ee11811cb33deade36eca,False,BTC,0.541469036530654,POSITIVE_MOMENTUM|MIXED_OR_UNCERTAIN|HIGH_VOLATILITY|BULLISH_ROUTER,,0.47249534188196884,0.45
r3-qwen3-coder_30b-s0531-exposed,3,qwen3-coder:30b,531,exposed,exposed,11467,2023-06-15,2023-06-16,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.1279967799782753,1940,135,stop,ab4f100912e7eb940c435cda353cf12ae4e9c3faf2a08fc4973c2b2aa02dec24,432be37b111f81e8472e4f08bcbe6b10dff5d872c89ddbbd437d9cd208d3057f,False,ABSTAIN,0.9822891921118472,TRANSITION_RISK|MEMORY_SUPPORT|HIGH_VOLATILITY,episode-000891|episode-000890|episode-000888|episode-000892|episode-000874,0.4746248194073857,0.45
r3-qwen3-coder_30b-s0531-hidden,3,qwen3-coder:30b,531,hidden,exposed,11468,2023-06-15,2023-06-16,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.6699777692556381,1163,65,stop,5a90f69a8e7f8d9fc8cfb61842e29eb5b88b9ac61bb5d294f1b4ee2fa300e77e,18cdbe1741a7f14d5e4f288c1382e3295781a07e7960ec961a53560195da5be2,False,ABSTAIN,0.9822891921118472,DRAWDOWN_RISK|MIXED_OR_UNCERTAIN,,0.4746248194073857,0.45
r3-qwen3-coder_30b-s0556-hidden,3,qwen3-coder:30b,556,hidden,hidden,11469,2023-07-10,2023-07-11,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.043020635843277,1170,86,stop,0b91897d9afb2a9c275a2edaccec06e68a2f0bd233c02efedbd656cdeb4d4dea,1900d8b824fe146fa1207489d9a29438ad243049389e0652273fec128d5e0eb1,False,BTC,0.9619224544996552,HIGH_VOLATILITY|POSITIVE_MOMENTUM|BULLISH_ROUTER|HIGH_VOLATILITY,,0.4863483005690793,0.5
r3-qwen3-coder_30b-s0556-exposed,3,qwen3-coder:30b,556,exposed,hidden,11470,2023-07-10,2023-07-11,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.0839069448411465,1939,141,stop,ea9a4b066078cc66a9ded0466da76bd1e6ac30119e599b8403be2dfde57dfb2f,c03c57e5b00cc8844209427e5d3cfc04678623b8c17e14b6a179aa4c8173b77e,False,BTC,0.9619224544996552,HIGH_VOLATILITY|POSITIVE_MOMENTUM|BULLISH_ROUTER|HIGH_VOLATILITY,episode-000920|episode-000916|episode-000917|episode-000919|episode-000914,0.4863483005690793,0.5
r3-qwen3-coder_30b-s0044-exposed,3,qwen3-coder:30b,44,exposed,exposed,11471,2022-02-13,2022-02-14,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.633717307820916,1918,119,stop,8ef2b084f20020914770f15137d4d6e4ec88cb2264242b1991d095d2d3761fe9,01b130babbccb126dc6e7915e68252abbbb0c6ae11b9887e72804641f66cce3c,False,CASH,0.9976142822242416,DRAWDOWN_RISK|BEARISH_ROUTER,episode-000408|episode-000407|episode-000369|episode-000377|episode-000356,0.4384981460151518,0.45
r3-qwen3-coder_30b-s0044-hidden,3,qwen3-coder:30b,44,hidden,exposed,11472,2022-02-13,2022-02-14,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.788590332493186,1169,69,stop,be030532721c719f722c853d3eb84aea1e9f06078c248be76bea4deebf994c01,12cfc47cadb7f65a37e559aecf57290bfe874ad964dd43ab41fada1d35c86c97,False,CASH,0.9976142822242416,DRAWDOWN_RISK|HIGH_VOLATILITY|BEARISH_ROUTER,,0.4384981460151518,0.45
r3-qwen3-coder_30b-s0771-hidden,3,qwen3-coder:30b,771,hidden,hidden,11473,2024-02-10,2024-02-11,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.031559458002448,1144,86,stop,c09ccb1d60f0d64b80d715617a3957aa61477c9d8bd926931c16c948f29e4c87,95ffe476af3d30960f03d71c57e73acc88f9dc14c156069feb61daacb89c0439,False,BTC,0.9686761865082268,HIGH_VOLATILITY|POSITIVE_MOMENTUM|BULLISH_ROUTER|HIGH_VOLATILITY,,0.47627271282011324,0.5
r3-qwen3-coder_30b-s0771-exposed,3,qwen3-coder:30b,771,exposed,hidden,11474,2024-02-10,2024-02-11,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.0348082073032856,1913,143,stop,4f420f8db036dfe57a016a3a200d2ff9917967c51b9600c0c5289dd27b5724c4,0631a9ecf54c0045917501c4141e238e90c5c16352b7f9cc4cfdc205ef427a88,False,BTC,0.9686761865082268,HIGH_VOLATILITY|POSITIVE_MOMENTUM|BULLISH_ROUTER|HIGH_VOLATILITY,episode-000782|episode-000780|episode-000105|episode-000104|episode-000781,0.47627271282011324,0.5
r3-qwen3-coder_30b-s0740-exposed,3,qwen3-coder:30b,740,exposed,exposed,11475,2024-01-10,2024-01-11,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.021258171647787,1936,141,stop,a2d54857f14b03d6ee966629b8060c759e3ff20f8ac7e557875174c1cd7b8885,38032ccc986e789b45fbbe88acf5f3e92a4b19b27ebf8832a64507a83a1accef,False,BTC,0.9991787331794524,HIGH_VOLATILITY|POSITIVE_MOMENTUM|BULLISH_ROUTER|HIGH_VOLATILITY,episode-001074|episode-001067|episode-000836|episode-001097|episode-001073,0.4759515766069334,0.5
r3-qwen3-coder_30b-s0740-hidden,3,qwen3-coder:30b,740,hidden,exposed,11476,2024-01-10,2024-01-11,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.9728222601115704,1168,88,stop,53c70cfc067f9f75225d160d87d9418f91fe5210e9062bf3a57a64c9953036bc,87a792a9b2ba702d9c2f0522d6690ce1b61584c2fe2c6df60ef9b40780de9687,False,BTC,0.9991787331794524,HIGH_VOLATILITY|POSITIVE_MOMENTUM|HIGH_VOLATILITY|POSITIVE_MOMENTUM,,0.4759515766069334,0.5
r3-qwen3-coder_30b-s0604-exposed,3,qwen3-coder:30b,604,exposed,exposed,11477,2023-08-27,2023-08-28,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.962342195212841,1958,136,stop,57b25655abd6997af2ce91702a379a63b068cc5ebde4e94c41422c67cd560cd8,2f400578034742dfde912cd3507222514cf33922a01bbb47a7a47486b7320f79,False,ABSTAIN,0.7687186608212953,MIXED_OR_UNCERTAIN|INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,episode-000968|episode-000476|episode-000714|episode-000967|episode-000672,0.4493345868693823,0.45
